query,function,identifier,url,score
copy to clipboard,"@Override
    public final Object[] toArray() {
        return new Object[] { v1, v2, v3, v4, v5, v6, v7, v8, v9, v10 };
    }",Tuple10.toArray,https://github.com/jOOQ/jOOL/blob/889d87c85ca57bafd4eddd78e0f7ae2804d2ee86/jOOL-java-8/src/main/java/org/jooq/lambda/tuple/Tuple10.java#L481-L484,1.3983452
copy to clipboard,"public boolean select(String value, SearchType searchType) {
        boolean selected = doSelect(value, searchType, 500);
        assertThat(""Could not selected value on : "" + this, selected);
        return selected;
    }",ComboBox.select,https://github.com/sdl/Testy/blob/b3ae061554016f926f04694a39ff00dab7576609/src/main/java/com/sdl/selenium/extjs4/form/ComboBox.java#L72-L76,1.3968997
copy to clipboard,"public static long checkedSubtract(long a, long b) {
        long result = a - b;
        assertOverflowCondition((a ^ b) >= 0 | (a ^ result) >= 0);
        return result;
    }",GuavasLongMath.checkedSubtract,https://github.com/psjava/psjava/blob/6a160e385fad340109eca00e3a9042071b1eea1e/src/main/java/org/psjava/ds/numbersystrem/GuavasLongMath.java#L11-L15,1.3967532
copy to clipboard,"public Iterator<Tuple> iterator() {
        if ( this.iterator == null ) {
            this.iterator = new TupleHashTableIterator();
        }
        this.iterator.reset( this.first );
        return this.iterator;
    }",TupleList.iterator,https://github.com/kiegroup/drools/blob/22b0275d6dbe93070b8090948502cf46eda543c4/drools-core/src/main/java/org/drools/core/util/index/TupleList.java#L191-L197,1.3960646
copy to clipboard,"public JSONArray getJSONArray(K key) {
		final Object object = this.getObj(key);
		if(null == object) {
			return null;
		}
		
		if(object instanceof JSONArray) {
			return (JSONArray) object;
		}
		return new JSONArray(object);
	}",JSONGetter.getJSONArray,https://github.com/looly/hutool/blob/bbd74eda4c7e8a81fe7a991fa6c2276eec062e6a/hutool-json/src/main/java/cn/hutool/json/JSONGetter.java#L54-L64,1.3953897
copy to clipboard,"public static synchronized Object putAdditionalState(String key, Object value) {
		return additionalState.put(key, value);
	}",MockRepository.putAdditionalState,https://github.com/powermock/powermock/blob/e8cd68026c284c6a7efe66959809eeebd8d1f9ad/powermock-core/src/main/java/org/powermock/core/MockRepository.java#L240-L242,1.3943925
copy to clipboard,"public Object schema() {
        Object o = sparkRow.schema();
        Object structType = Utils.createJavaScriptObject(o);
        return structType;
    }",Row.schema,https://github.com/EclairJS/eclairjs-nashorn/blob/6723b80d5a7b0c97fd72eb1bcd5c0fa46b493080/src/main/java/org/eclairjs/nashorn/wrap/sql/Row.java#L281-L285,1.3940164
copy to clipboard,"@Pure
	Iterator<N> nodeIterator(Rectangle2afp<?, ?, ?, ?, ?, ?> clipBounds) {
		return new BroadFirstTreeIterator<>(this.tree, new FrustumSelector<P, N>(clipBounds));
	}",AbstractGISTreeSet.nodeIterator,https://github.com/gallandarakhneorg/afc/blob/0c7d2e1ddefd4167ef788416d970a6c1ef6f8bbb/advanced/gis/giscore/src/main/java/org/arakhne/afc/gis/tree/AbstractGISTreeSet.java#L531-L534,1.3930355
convert html to pdf,"public int getAvailablePreKeys() throws IOException {
    String       responseText = makeServiceRequest(PREKEY_METADATA_PATH, ""GET"", null);
    PreKeyStatus preKeyStatus = JsonUtil.fromJson(responseText, PreKeyStatus.class);

    return preKeyStatus.getCount();
  }",PushServiceSocket.getAvailablePreKeys,https://github.com/signalapp/libsignal-service-java/blob/64f1150c5e4062d67d31c9a2a9c3a0237d022902/java/src/main/java/org/whispersystems/signalservice/internal/push/PushServiceSocket.java#L300-L305,1.4004732
convert html to pdf,"public void addRootDTO(JavaClass<?> entity, JavaClassSource rootDTO)
   {
      DTOPair dtoPair = dtos.containsKey(entity) ? dtos.get(entity) : new DTOPair();
      dtoPair.rootDTO = rootDTO;
      dtos.put(entity, dtoPair);
   }",DTOCollection.addRootDTO,https://github.com/forge/core/blob/e140eb03bbe2b3409478ad70c86c3edbef6d9a0c/javaee/impl/src/main/java/org/jboss/forge/addon/javaee/rest/generator/dto/DTOCollection.java#L56-L61,1.3705479
convert html to pdf,"public List<GitlabEvent> getProjectEvents(Serializable projectId,
                                              GitlabEvent.ActionType action,
                                              GitlabEvent.TargetType targetType,
                                              GitlabDate before,
                                              GitlabDate after,
                                              SortOrder sort)
        throws IOException {
        return getProjectEvents(projectId, action, targetType, before,
                                after, sort, new Pagination());
    }",GitlabAPI.getProjectEvents,https://github.com/timols/java-gitlab-api/blob/f03eedf952cfbb40306be3bf9234dcf78fab029e/src/main/java/org/gitlab/api/GitlabAPI.java#L4060-L4069,1.3585768
convert html to pdf,"private void onFindAllKey(Iterable<byte[]> iter, Result<Iterable<byte[]>> result)
  {
    if (iter == null) {
      result.ok(null);
      return;
    }
    
    FindAnyGetResult findAnyGet = new FindAnyGetResult(result, iter);
    findAnyGet.next();
  }",TablePodImpl.onFindAllKey,https://github.com/baratine/baratine/blob/db34b45c03c5a5e930d8142acc72319125569fcf/framework/src/main/java/com/caucho/v5/kraken/cluster/TablePodImpl.java#L736-L745,1.3553945
convert html to pdf,"private void setTypeRequested(ResourceType type) {
    synchronized (typeToFirstWait) {
      if (!typeToFirstWait.containsKey(type)) {
        typeToFirstWait.put(type, null);
      }
    }
  }",Session.setTypeRequested,https://github.com/facebookarchive/hadoop-20/blob/2a29bc6ecf30edb1ad8dbde32aa49a317b4d44f4/src/contrib/corona/src/java/org/apache/hadoop/corona/Session.java#L893-L899,1.3526199
convert html to pdf,"public static Email emlToEmail(@Nonnull final String eml) {
		final MimeMessage mimeMessage = emlToMimeMessage(checkNonEmptyArgument(eml, ""eml""), createDummySession());
		return mimeMessageToEmail(mimeMessage);
	}",EmailConverter.emlToEmail,https://github.com/bbottema/simple-java-mail/blob/b03635328aeecd525e35eddfef8f5b9a184559d8/modules/simple-java-mail/src/main/java/org/simplejavamail/converter/EmailConverter.java#L125-L128,1.3521552
convert html to pdf,"@Override
   public boolean afterInsert(Object session, Object key, Object value, Object version) {
      // We have not modified the cache yet but in order to update stats we need to say we did
      return true;
   }",NonStrictAccessDelegate.afterInsert,https://github.com/infinispan/infinispan/blob/7c62b94886c3febb4774ae8376acf2baa0265ab5/hibernate/cache-v53/src/main/java/org/infinispan/hibernate/cache/v53/impl/NonStrictAccessDelegate.java#L53-L57,1.351423
convert html to pdf,"private WebSocketMessage toWebSocketMessage(Long delay, Object content) {
        return toWebSocketMessage(delay, content, true);
    }",InlineWebSocketSessionBuilder.toWebSocketMessage,https://github.com/fabric8io/mockwebserver/blob/ca14c6dd2ec8e2425585a548d5c0d993332b9d2f/src/main/java/io/fabric8/mockwebserver/internal/InlineWebSocketSessionBuilder.java#L132-L134,1.3509431
convert html to pdf,"private static ObjectType dereferenced(@Nullable JSType type) {
    return type == null ? null : type.dereference();
  }",InferJSDocInfo.dereferenced,https://github.com/google/closure-compiler/blob/d81e36740f6a9e8ac31a825ee8758182e1dc5aae/src/com/google/javascript/jscomp/InferJSDocInfo.java#L247-L249,1.350751
convert html to pdf,"public Boolean queryAsBoolean(String sql, Object... parameters) {
        return queryAsObject(Boolean.class, sql, parameters);
    }",DbHelper.queryAsBoolean,https://github.com/subchen/jetbrick-all-1x/blob/abe54629a508592287afe5ca4ffc93bf8bf4940c/jetbrick-orm/src/main/java/jetbrick/dao/orm/DbHelper.java#L139-L141,1.3497
json to xml conversion,"@Bean
    @RefreshScope
    @ConditionalOnEnabledHealthIndicator(""hazelcastHealthIndicator"")
    public HealthIndicator hazelcastHealthIndicator() {
        val warn = casProperties.getMonitor().getWarn();
        return new HazelcastHealthIndicator(
            warn.getEvictionThreshold(),
            warn.getThreshold(),
            hazelcastInstance.getIfAvailable()
        );
    }",HazelcastMonitorConfiguration.hazelcastHealthIndicator,https://github.com/apereo/cas/blob/b4b306433a8782cef803a39bea5b1f96740e0e9b/support/cas-server-support-hazelcast-monitor/src/main/java/org/apereo/cas/monitor/config/HazelcastMonitorConfiguration.java#L36-L46,1.554159
json to xml conversion,"@Override
  int getLgCouponArrInts() {
    final int lgArr = extractLgArr(mem);
    if (lgArr >= LG_INIT_LIST_SIZE) { return lgArr; }
    //early versions of compact images did not use this lgArr field
    final int coupons = getCouponCount();
    return computeLgArr(mem, coupons, lgConfigK);
  }",DirectCouponList.getLgCouponArrInts,https://github.com/DataSketches/sketches-core/blob/900c8c9668a1e2f1d54d453e956caad54702e540/src/main/java/com/yahoo/sketches/hll/DirectCouponList.java#L158-L165,1.5513012
json to xml conversion,"public BooleanWritable getGroupingBooleanWritable(String label) {
        HadoopObject o = getHadoopObject(KEY, label, ObjectUtil.BOOLEAN, ""Boolean"");
        if (o == null) {
            return null;
        }
        return (BooleanWritable) o.getObject();
    }",Record.getGroupingBooleanWritable,https://github.com/huahin/huahin-core/blob/a87921b5a12be92a822f753c075ab2431036e6f5/src/main/java/org/huahinframework/core/io/Record.java#L428-L434,1.5507237
json to xml conversion,"private static RuleExtensionId explodeRuleExtensionDocId(EsQueueDto esQueueDto) {
    checkArgument(TYPE_RULE_EXTENSION.format().equals(esQueueDto.getDocType()));
    return new RuleExtensionId(esQueueDto.getDocId());
  }",RuleIndexer.explodeRuleExtensionDocId,https://github.com/SonarSource/sonarqube/blob/2fffa4c2f79ae3714844d7742796e82822b6a98a/server/sonar-server-common/src/main/java/org/sonar/server/rule/index/RuleIndexer.java#L197-L200,1.5501587
json to xml conversion,"private SimpleModule provideAdvancedSerializersModule() {
        final SimpleModule simpleModule = new SimpleModule();
        simpleModule.addDeserializer(ZonedDateTime.class, new ZonedDateTimeDeserializer());
        return simpleModule;
    }",MappingDocumentDbConverter.provideAdvancedSerializersModule,https://github.com/Microsoft/spring-data-cosmosdb/blob/f349fce5892f225794eae865ca9a12191cac243c/src/main/java/com/microsoft/azure/spring/data/cosmosdb/core/convert/MappingDocumentDbConverter.java#L90-L94,1.5501565
json to xml conversion,"@Override
  public Iterator<Stage> iterator() {
    Iterable<AnyObject> stages = original.getIterable(STAGES_NODE_NAME);
    if (stages == null) {
      return Iterators.singletonIterator(new Stage(1, original));
    } else {
      return buildStagedConfigs(stages);
    }
  }",StagedConfigurationImpl.iterator,https://github.com/oaqa/uima-ecd/blob/09a0ae26647490b43affc36ab3a01100702b989f/src/main/java/edu/cmu/lti/oaqa/ecd/config/StagedConfigurationImpl.java#L47-L55,1.5499735
json to xml conversion,"public Namespace getFirst() {
		if (properties.values().iterator().hasNext()) {
			return properties.values().iterator().next();
		}
		
		return null;
	}",Psr.getFirst,https://github.com/pulse00/Composer-Java-Bindings/blob/0aa572567db37d047a41a57c32ede7c7fd5d4938/java-api/src/main/java/com/dubture/getcomposer/core/collection/Psr.java#L110-L116,1.5498627
json to xml conversion,"public Obj putObject(String key, Obj o) {
		explode();
		return delegee.putObject(key, o);
	}",LazyDataObject.putObject,https://github.com/nominanuda/zen-project/blob/fe48ae8da198eb7066c2b56bf2ffafe4cdfc451d/zen-dataobject/src/main/java/com/nominanuda/dataobject/LazyDataObject.java#L292-L295,1.549726
json to xml conversion,"public static void validateBindParametersCount(Parameters parameters,
			Object... parameterValues) {
		int numOfParameters = parameters.getNumberOfParameters();

		if (numOfParameters != parameterValues.length) {
			throw new MappingException(
					""Wrong Number of Parameters to bind in Query! Parameter Values size=""
							+ parameterValues.length
							+ "", Method Bind Parameters size=""
							+ numOfParameters);
		}
	}",QueryUtils.validateBindParametersCount,https://github.com/3pillarlabs/spring-data-simpledb/blob/f1e0eb4e48ec4674d3966e8f5bc04c95031f93ae/spring-data-simpledb-impl/src/main/java/org/springframework/data/simpledb/query/QueryUtils.java#L61-L72,1.5492458
json to xml conversion,"@Override
    public CreateKeyPairResult createKeyPair(CreateKeyPairRequest request) {
        request = beforeClientExecution(request);
        return executeCreateKeyPair(request);
    }",AmazonLightsailClient.createKeyPair,https://github.com/aws/aws-sdk-java/blob/aa38502458969b2d13a1c3665a56aba600e4dbd0/aws-java-sdk-lightsail/src/main/java/com/amazonaws/services/lightsail/AmazonLightsailClient.java#L1641-L1645,1.5489243
how to randomly pick a number,"public void info(String message, Object param)
    {
        log(Level.INFO, message, param);
    }",MyfacesLogger.info,https://github.com/OpenLiberty/open-liberty/blob/ca725d9903e63645018f9fa8cbda25f60af83a5d/dev/com.ibm.ws.jsf.2.2/src/org/apache/myfaces/logging/MyfacesLogger.java#L1623-L1626,1.3817301
how to randomly pick a number,"public List<String> listMsgOrNullWithParams(final List<String> messageKeys, final Object[] messageParameters) {
        Validate.notNull(messageKeys, ""Message keys cannot be null"");
        return doMsg(false, messageKeys, messageParameters);
    }",Messages.listMsgOrNullWithParams,https://github.com/thymeleaf/thymeleaf/blob/2b0e6d6d7571fbe638904b5fd222fc9e77188879/src/main/java/org/thymeleaf/expression/Messages.java#L203-L206,1.3798952
how to randomly pick a number,"private void processDirectMessage(long sitestreamUser, JSONObject json) throws TwitterException, JSONException {
    DirectMessage dm = factory.newDirectMessage(json.getJSONObject(""direct_message""));
    onDirectMessage(sitestreamUser, dm);
  }",BaseTwitter4jClient.processDirectMessage,https://github.com/twitter/hbc/blob/72a8d0b44ba824a722cf4ee7ed9f9bc34d02d92c/hbc-twitter4j/src/main/java/com/twitter/hbc/twitter4j/BaseTwitter4jClient.java#L234-L237,1.3796953
how to randomly pick a number,"public Processor withParameters(ProcessorParameter... parameters) {
        if (this.parameters == null) {
            setParameters(new java.util.ArrayList<ProcessorParameter>(parameters.length));
        }
        for (ProcessorParameter ele : parameters) {
            this.parameters.add(ele);
        }
        return this;
    }",Processor.withParameters,https://github.com/aws/aws-sdk-java/blob/aa38502458969b2d13a1c3665a56aba600e4dbd0/aws-java-sdk-kinesis/src/main/java/com/amazonaws/services/kinesisfirehose/model/Processor.java#L162-L170,1.3774685
how to randomly pick a number,"public void execute(String sql, Map<String, Object> params) {
    query(sql, params);
  }",Sql.execute,https://github.com/dhanji/sitebricks/blob/8682029a78bd48fb8566173d970800499e9e5d97/sitebricks-persist-sql/src/main/java/com/google/sitebricks/persist/sql/Sql.java#L38-L40,1.3768803
how to randomly pick a number,"@Override
  public Long sunionstore(final byte[] dstkey, final byte[]... keys) {
    checkIsInMultiOrPipeline();
    client.sunionstore(dstkey, keys);
    return client.getIntegerReply();
  }",BinaryJedis.sunionstore,https://github.com/xetorthio/jedis/blob/ef4ab403f9d8fd88bd05092fea96de2e9db0bede/src/main/java/redis/clients/jedis/BinaryJedis.java#L1570-L1575,1.3762655
how to randomly pick a number,"public long complete() {
        Date end = new Date();
        long callTookMS = end.getTime() - start.getTime();

        if (log.isDebugEnabled()) {
            log.debug(method + "" call took "" + callTookMS + ""ms"");
        }

        return callTookMS;
    }",Timer.complete,https://github.com/lightblue-platform/lightblue-migrator/blob/ec20748557b40d1f7851e1816d1b76dae48d2027/facade/src/main/java/com/redhat/lightblue/migrator/facade/Timer.java#L28-L37,1.3760988
how to randomly pick a number,"public void finest(String message, Throwable t)
    {
        log(Level.FINEST, message, t);
    }",MyfacesLogger.finest,https://github.com/OpenLiberty/open-liberty/blob/ca725d9903e63645018f9fa8cbda25f60af83a5d/dev/com.ibm.ws.jsf.2.2/src/org/apache/myfaces/logging/MyfacesLogger.java#L1679-L1682,1.3758789
how to randomly pick a number,"public static UriTemplate create(String template, Charset charset) {
    return new UriTemplate(template, true, charset);
  }",UriTemplate.create,https://github.com/OpenFeign/feign/blob/318fb0e955b8cfcf64f70d6aeea0ba5795f8a7eb/core/src/main/java/feign/template/UriTemplate.java#L37-L39,1.3758694
how to randomly pick a number,"@Override
    public INDArray nextGaussian(char order, int[] shape) {
        return nextGaussian(order, ArrayUtil.toLongArray(shape));
    }",DefaultRandom.nextGaussian,https://github.com/deeplearning4j/deeplearning4j/blob/effce52f2afd7eeb53c5bcca699fcd90bd06822f/nd4j/nd4j-backends/nd4j-api-parent/nd4j-api/src/main/java/org/nd4j/linalg/api/rng/DefaultRandom.java#L133-L136,1.3758099
normal distribution,"public static String optString(JSONObject json, String name) {
        return optString(json, name, null);
    }",JSONUtils.optString,https://github.com/cocoahero/android-geojson/blob/eec45c0a5429d5c8fb0c2536e135084f87aa958a/androidgeojson/src/main/java/com/cocoahero/android/geojson/util/JSONUtils.java#L16-L18,1.2936387
normal distribution,"public EventBus emitAsync(EventObject event, Object... args) {
        return _emitWithOnceBus(eventContextAsync(event, args));
    }",EventBus.emitAsync,https://github.com/actframework/actframework/blob/55a8f8b45e71159a79ec6e157c02f71700f8cd54/src/main/java/act/event/EventBus.java#L1035-L1037,1.2846226
normal distribution,"public OIndex<?> createIndex(final String iName, final String iType, final OIndexDefinition iIndexDefinition,
      final int[] iClusterIdsToIndex, final OProgressListener iProgressListener) {
    return delegate.createIndex(iName, iType, iIndexDefinition, iClusterIdsToIndex, iProgressListener);
  }",OIndexManagerProxy.createIndex,https://github.com/wuman/orientdb-android/blob/ff9b17e4349f26168b2d0c4facb1a18cbfbe8cf0/core/src/main/java/com/orientechnologies/orient/core/index/OIndexManagerProxy.java#L66-L69,1.284093
normal distribution,"public static Object createInstance(String name, Object... args) throws Exception {
		return createInstance(name, (String) null, args);
	}",TypeReflector.createInstance,https://github.com/pip-services3-java/pip-services3-commons-java/blob/a8a0c3e5ec58f0663c295aa855c6b3afad2af86a/src/org/pipservices3/commons/reflect/TypeReflector.java#L133-L135,1.2839938
normal distribution,"@VisibleForTesting
    Set<String> determineAffectedIndices(TimeRange range, @Nullable String filter) {
        return extractIndexNamesFromIndexRanges(determineAffectedIndicesWithRanges(range, filter));
    }",Searches.determineAffectedIndices,https://github.com/Graylog2/graylog2-server/blob/50b565dcead6e0a372236d5c2f8530dc5726fa9b/graylog2-server/src/main/java/org/graylog2/indexer/searches/Searches.java#L891-L894,1.2837114
normal distribution,"public List<HistoricCaseInstanceDto> getHistoricCaseInstances(UriInfo uriInfo, Integer firstResult, Integer maxResults) {
    HistoricCaseInstanceQueryDto queryHistoricCaseInstanceDto = new HistoricCaseInstanceQueryDto(objectMapper, uriInfo.getQueryParameters());
    return queryHistoricCaseInstances(queryHistoricCaseInstanceDto, firstResult, maxResults);
  }",HistoricCaseInstanceRestServiceImpl.getHistoricCaseInstances,https://github.com/camunda/camunda-bpm-platform/blob/1a464fc887ef3760e53d6f91b9e5b871a0d77cc0/engine-rest/engine-rest/src/main/java/org/camunda/bpm/engine/rest/impl/history/HistoricCaseInstanceRestServiceImpl.java#L48-L51,1.2832447
normal distribution,"public ContainsValueMultimapOperation newContainsValueOperation(byte[] value) {
      return new ContainsValueMultimapOperation(
            codec, transportFactory, cacheNameBytes, topologyId, flags(), cfg, value, -1, TimeUnit.MILLISECONDS, -1, TimeUnit.MILLISECONDS);
   }",MultimapOperationsFactory.newContainsValueOperation,https://github.com/infinispan/infinispan/blob/7c62b94886c3febb4774ae8376acf2baa0265ab5/client/hotrod-client/src/main/java/org/infinispan/client/hotrod/impl/multimap/operations/MultimapOperationsFactory.java#L94-L97,1.2831733
normal distribution,"public static synchronized Keyword createKeyword(String json) {
        synchronized (gson) {
            Keyword keyword = gson.fromJson(json, Keyword.class);
            return keyword;
        }
    }",ItemFactory.createKeyword,https://github.com/socialsensor/socialsensor-framework-common/blob/b69e7c47f3e0a9062c373aaec7cb2ba1e19c6ce0/src/main/java/eu/socialsensor/framework/common/factories/ItemFactory.java#L110-L115,1.2830209
normal distribution,"public static ParserBase makeParser(IWorkerContext context, FhirFormat format) {
    switch (format) {
    case JSON : return new JsonParser(context);
    case JSONLD : return new JsonLDParser(context);
    case XML : return new XmlParser(context);
    case TURTLE : return new TurtleParser(context);
    }
    return null;
  }",Manager.makeParser,https://github.com/jamesagnew/hapi-fhir/blob/150a84d52fe691b7f48fcb28247c4bddb7aec352/hapi-fhir-structures-dstu3/src/main/java/org/hl7/fhir/dstu3/elementmodel/Manager.java#L36-L44,1.282428
normal distribution,"public Pager<Snippet> getSnippets(int itemsPerPage) throws GitLabApiException {
        return (new Pager<Snippet>(this, Snippet.class, itemsPerPage, null, ""snippets""));
    }",SnippetsApi.getSnippets,https://github.com/gmessner/gitlab4j-api/blob/ab045070abac0a8f4ccbf17b5ed9bfdef5723eed/src/main/java/org/gitlab4j/api/SnippetsApi.java#L66-L68,1.2820783
nelder mead optimize,"public void logHeuristic(boolean commit) throws SystemException {
        if (tc.isEntryEnabled())
            Tr.entry(tc, ""logHeuristic"", commit);

        logHeuristicOutcome();

        updateHeuristicState(commit);

        if (tc.isEntryEnabled())
            Tr.exit(tc, ""logHeuristic"");
    }",RegisteredResources.logHeuristic,https://github.com/OpenLiberty/open-liberty/blob/ca725d9903e63645018f9fa8cbda25f60af83a5d/dev/com.ibm.tx.core/src/com/ibm/tx/jta/impl/RegisteredResources.java#L2596-L2606,1.3970854
nelder mead optimize,"public static Single<Boolean> isEmpty(CacheConfigBean cacheConfigBean, String key) {
        return size(cacheConfigBean, key)
                .map(size -> size == 0);
    }",CacheMapUtil.isEmpty,https://github.com/xiancloud/xian/blob/1948e088545553d2745b2c86d8b5a64988bb850e/xian-core/src/main/java/info/xiancloud/core/support/cache/api/CacheMapUtil.java#L75-L78,1.3961955
nelder mead optimize,"@Override
    public void invalidate(K key) {
        records.applyIfPresent(key, invalidatorFunction);

        nearCacheStats.incrementInvalidationRequests();
    }",BaseHeapNearCacheRecordStore.invalidate,https://github.com/hazelcast/hazelcast/blob/8c4bc10515dbbfb41a33e0302c0caedf3cda1baf/hazelcast/src/main/java/com/hazelcast/internal/nearcache/impl/store/BaseHeapNearCacheRecordStore.java#L158-L163,1.3955029
nelder mead optimize,"public static void premain(String agentArgs, Instrumentation instrumentation) throws Throwable {
		runLauncher(agentArgs, instrumentation, false);
	}",Agent.premain,https://github.com/rzwitserloot/lombok/blob/75601240760bd81ff95fcde7a1b8185769ce64e8/src/launch/lombok/launch/Agent.java#L33-L35,1.3945705
nelder mead optimize,"@Override
    public void onConnectionHandlingSuccess(long duration, TimeUnit timeUnit) {
        if (!completed.get()) {
            delegate.onConnectionHandlingSuccess(duration, timeUnit);
        }
    }",SafeHttpServerEventsListener.onConnectionHandlingSuccess,https://github.com/ReactiveX/RxNetty/blob/a7ca9a9c1d544a79c82f7b17036daf6958bf1cd6/rxnetty-http/src/main/java/io/reactivex/netty/protocol/http/server/events/SafeHttpServerEventsListener.java#L126-L131,1.3939847
nelder mead optimize,"public void resume() throws DebugException
	{
		synchronized (threads)
		{
			IThread[] threads = getThreads();
			for (int i = 0; i < threads.length; ++i)
			{
				((VdmThread) threads[i]).resumeInner();
			}
		}
	}",VdmThreadManager.resume,https://github.com/overturetool/overture/blob/83175dc6c24fa171cde4fcf61ecb648eba3bdbc1/ide/debug/src/main/java/org/overture/ide/debug/core/model/internal/VdmThreadManager.java#L552-L562,1.3912237
nelder mead optimize,"@Override
    public void delete(List<Key> keys) {
        for (Key key : keys) {
            remove(key);
        }
        invalidCache();
    }",KeyJpaRepository.delete,https://github.com/seedstack/i18n-addon/blob/1e65101d8554623f09bda2497b0151fd10a16615/core/src/main/java/org/seedstack/i18n/internal/infrastructure/jpa/KeyJpaRepository.java#L36-L42,1.3902453
nelder mead optimize,"private void copyQueue(M item, QueueRingFixed<M> queue)
  {
    long timeout = 10;
    
    offer(item, timeout, TimeUnit.SECONDS);
    
    while ((item = queue.poll()) != null) {
      offer(item, timeout, TimeUnit.SECONDS);
    }
  }",QueueRingResizing.copyQueue,https://github.com/baratine/baratine/blob/db34b45c03c5a5e930d8142acc72319125569fcf/core/src/main/java/com/caucho/v5/amp/queue/QueueRingResizing.java#L365-L374,1.3901458
nelder mead optimize,"private boolean isClientAbortException(Throwable ex) {
		if (ex == null) {
			return false;
		}
		for (Class<?> candidate : CLIENT_ABORT_EXCEPTIONS) {
			if (candidate.isInstance(ex)) {
				return true;
			}
		}
		return isClientAbortException(ex.getCause());
	}",ErrorPageFilter.isClientAbortException,https://github.com/spring-projects/spring-boot/blob/0b27f7c70e164b2b1a96477f1d9c1acba56790c1/spring-boot-project/spring-boot/src/main/java/org/springframework/boot/web/servlet/support/ErrorPageFilter.java#L234-L244,1.3893976
nelder mead optimize,"@Override
    public void onPlayerError(ExoPlaybackException error) {
        Log.e(TAG, ""onPlayerError"" + error.toString());
        handler.post(() -> jzvd.onError(1000, 1000));
    }",JZMediaExo.onPlayerError,https://github.com/lipangit/JiaoZiVideoPlayer/blob/52c7370c131173b5ac77051029f0bd62fcf883f9/app/src/main/java/cn/jzvd/demo/CustomMedia/JZMediaExo.java#L247-L251,1.3886153
hash set for counting distinct elements,"@Override
    public java.util.concurrent.Future<DescribeVpcPeeringConnectionsResult> describeVpcPeeringConnectionsAsync(DescribeVpcPeeringConnectionsRequest request) {

        return describeVpcPeeringConnectionsAsync(request, null);
    }",AbstractAmazonGameLiftAsync.describeVpcPeeringConnectionsAsync,https://github.com/aws/aws-sdk-java/blob/aa38502458969b2d13a1c3665a56aba600e4dbd0/aws-java-sdk-gamelift/src/main/java/com/amazonaws/services/gamelift/AbstractAmazonGameLiftAsync.java#L606-L610,1.458361
hash set for counting distinct elements,"public Response zdel(Object key, Object zkey) {
		return req(Cmd.zdel,bytes(key), bytes(zkey));
	}",SimpleClient.zdel,https://github.com/nutzam/ssdb4j/blob/9d907857b9bbf5d068c72e5fc7590df24db63862/src/main/java/org/nutz/ssdb4j/impl/SimpleClient.java#L187-L189,1.4574625
hash set for counting distinct elements,"public NFProtocoloEventoManifestacaoDestinatario manifestaDestinatarioNotaProtocolo(final String chave, final NFTipoEventoManifestacaoDestinatario tipoEvento, final String motivo, final String cnpj) throws Exception {
        return this.wSManifestacaoDestinatario.manifestaDestinatarioNotaProtocolo(chave, tipoEvento, motivo, cnpj);
    }",WSFacade.manifestaDestinatarioNotaProtocolo,https://github.com/wmixvideo/nfe/blob/75c4545321d40527be8e0797faf7a5b40f43c951/src/main/java/com/fincatto/documentofiscal/nfe400/webservices/WSFacade.java#L244-L246,1.4563584
hash set for counting distinct elements,"@Override
    public RequestBuilder auth(Auth auth) {
        if (auth == null)
            throw new IllegalArgumentException(""Auth cannot be null."");
        this.auth = auth;
        return this;
    }",RequestBuilderImpl.auth,https://github.com/reinert/requestor/blob/40163a75cd17815d5089935d0dd97b8d652ad6d4/requestor/core/requestor-api/src/main/java/io/reinert/requestor/RequestBuilderImpl.java#L155-L161,1.4557675
hash set for counting distinct elements,"public ObjectMapperConfig defaultObjectMapperType(ObjectMapperType defaultObjectMapperType) {
        return new ObjectMapperConfig(defaultObjectMapper, defaultObjectMapperType, gsonObjectMapperFactory,
                jackson1ObjectMapperFactory, jackson2ObjectMapperFactory, jaxbObjectMapperFactory, 
                    johnzonObjectMapperFactory, true);
    }",ObjectMapperConfig.defaultObjectMapperType,https://github.com/rest-assured/rest-assured/blob/165a85b65070f5a07fe0045175613fb2c2811642/rest-assured/src/main/java/io/restassured/config/ObjectMapperConfig.java#L110-L114,1.4556053
hash set for counting distinct elements,"@Override
    public java.util.concurrent.Future<DescribeEventCategoriesResult> describeEventCategoriesAsync(DescribeEventCategoriesRequest request) {

        return describeEventCategoriesAsync(request, null);
    }",AbstractAmazonRDSAsync.describeEventCategoriesAsync,https://github.com/aws/aws-sdk-java/blob/aa38502458969b2d13a1c3665a56aba600e4dbd0/aws-java-sdk-rds/src/main/java/com/amazonaws/services/rds/AbstractAmazonRDSAsync.java#L1079-L1083,1.4555229
hash set for counting distinct elements,"@Override
  public String create(Description d) {
    return formatter.format(d, format, arguments);
  }",BasicErrorMessageFactory.create,https://github.com/alexruiz/fest-assert-2.x/blob/bff5925af00fc732ba3a0e85f6774acba77ec7c8/src/main/java/org/fest/assertions/error/BasicErrorMessageFactory.java#L55-L58,1.4554077
